"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"2772","高雄市",891,17334,1072939,2778918,1380989,1397929,104.12,"高雄市"
"2773","鹽埕區",21,228,10833,25032,12458,12574,104.12,"高雄市"
"2774","鼓山區",38,719,56184,136665,66270,70395,104.12,"高雄市"
"2775","左營區",39,710,77616,196244,94865,101379,104.12,"高雄市"
"2776","楠梓區",37,803,67419,179931,88660,91271,104.12,"高雄市"
"2777","三民一",41,651,33014,81241,40250,40991,104.12,"高雄市"
"2778","三民二",45,1083,102251,264928,127813,137115,104.12,"高雄市"
"2779","新興區",32,453,22684,51955,25061,26894,104.12,"高雄市"
"2780","前金區",20,261,12547,27388,13192,14196,104.12,"高雄市"
"2781","苓雅區",69,1240,72263,174515,84324,90191,104.12,"高雄市"
"2782","前鎮區",59,1298,78388,192593,94900,97693,104.12,"高雄市"
"2783","旗津區",13,212,11054,29008,15043,13965,104.12,"高雄市"
"2784","小港區",38,697,66516,156256,77842,78414,104.12,"高雄市"
"2785","鳳山一",41,1046,70221,179559,87594,91965,104.12,"高雄市"
"2786","鳳山二",35,1007,66941,176761,87556,89205,104.12,"高雄市"
"2787","林園區",24,517,25559,70401,35727,34674,104.12,"高雄市"
"2788","大寮區",25,724,41360,111663,57346,54317,104.12,"高雄市"
"2789","大樹區",18,370,13403,43161,22181,20980,104.12,"高雄市"
"2790","大社區",9,174,12735,34566,17593,16973,104.12,"高雄市"
"2791","仁武區",16,388,31183,82614,42119,40495,104.12,"高雄市"
"2792","鳥松區",7,191,17746,43965,22353,21612,104.12,"高雄市"
"2793","岡山區",33,530,34654,97827,48635,49192,104.12,"高雄市"
"2794","橋頭區",17,347,13268,37317,19002,18315,104.12,"高雄市"
"2795","燕巢區",11,278,10395,30124,15956,14168,104.12,"高雄市"
"2796","田寮區",10,140,3360,7473,4151,3322,104.12,"高雄市"
"2797","阿蓮區",12,275,9361,29319,14777,14542,104.12,"高雄市"
"2798","路竹區",20,392,16818,53033,27086,25947,104.12,"高雄市"
"2799","湖內區",14,255,10571,29615,15129,14486,104.12,"高雄市"
"2800","茄萣區",15,304,10473,30551,15791,14760,104.12,"高雄市"
"2801","永安區",6,81,5743,14152,7097,7055,104.12,"高雄市"
"2802","彌陀區",12,206,6754,19655,10154,9501,104.12,"高雄市"
"2803","梓官區",15,273,12567,36429,18829,17600,104.12,"高雄市"
"2804","旗山區",21,377,13862,37770,19576,18194,104.12,"高雄市"
"2805","美濃區",19,382,14552,40810,21410,19400,104.12,"高雄市"
"2806","六龜區",12,215,5639,13467,7261,6206,104.12,"高雄市"
"2807","甲仙區",7,91,2362,6291,3341,2950,104.12,"高雄市"
"2808","杉林區",8,142,4805,12383,6765,5618,104.12,"高雄市"
"2809","內門區",18,196,5074,14978,8100,6878,104.12,"高雄市"
"2810","茂林區",3,19,582,1890,932,958,104.12,"高雄市"
"2811","桃源區",8,39,1324,4239,2221,2018,104.12,"高雄市"
"2812","那瑪夏區",3,20,858,3149,1629,1520,104.12,"高雄市"
"2813","高雄市",891,17334,1073237,2778729,1380719,1398010,105.1,"高雄市"
"2814","鹽埕區",21,228,10830,24997,12436,12561,105.1,"高雄市"
"2815","鼓山區",38,719,56217,136679,66292,70387,105.1,"高雄市"
"2816","左營區",39,710,77645,196362,94917,101445,105.1,"高雄市"
"2817","楠梓區",37,803,67517,180113,88728,91385,105.1,"高雄市"
"2818","三民一",41,651,33003,81187,40192,40995,105.1,"高雄市"
"2819","三民二",45,1083,102237,264781,127748,137033,105.1,"高雄市"
"2820","新興區",32,453,22678,51953,25052,26901,105.1,"高雄市"
"2821","前金區",20,261,12515,27369,13168,14201,105.1,"高雄市"
"2822","苓雅區",69,1240,72247,174419,84279,90140,105.1,"高雄市"
"2823","前鎮區",59,1298,78344,192484,94816,97668,105.1,"高雄市"
"2824","旗津區",13,212,11063,28992,15027,13965,105.1,"高雄市"
"2825","小港區",38,697,66547,156220,77842,78378,105.1,"高雄市"
"2826","鳳山一",41,1046,70275,179625,87607,92018,105.1,"高雄市"
"2827","鳳山二",35,1007,66985,176882,87581,89301,105.1,"高雄市"
"2828","林園區",24,517,25573,70423,35723,34700,105.1,"高雄市"
"2829","大寮區",25,724,41376,111675,57357,54318,105.1,"高雄市"
"2830","大樹區",18,370,13412,43158,22178,20980,105.1,"高雄市"
"2831","大社區",9,174,12738,34585,17591,16994,105.1,"高雄市"
"2832","仁武區",16,388,31239,82696,42156,40540,105.1,"高雄市"
"2833","鳥松區",7,191,17768,43937,22350,21587,105.1,"高雄市"
"2834","岡山區",33,530,34638,97843,48636,49207,105.1,"高雄市"
"2835","橋頭區",17,347,13277,37328,19004,18324,105.1,"高雄市"
"2836","燕巢區",11,278,10393,30074,15923,14151,105.1,"高雄市"
"2837","田寮區",10,140,3359,7457,4140,3317,105.1,"高雄市"
"2838","阿蓮區",12,275,9359,29297,14774,14523,105.1,"高雄市"
"2839","路竹區",20,392,16834,53081,27118,25963,105.1,"高雄市"
"2840","湖內區",14,255,10579,29604,15125,14479,105.1,"高雄市"
"2841","茄萣區",15,304,10471,30498,15768,14730,105.1,"高雄市"
"2842","永安區",6,81,5735,14118,7083,7035,105.1,"高雄市"
"2843","彌陀區",12,206,6756,19657,10147,9510,105.1,"高雄市"
"2844","梓官區",15,273,12579,36417,18814,17603,105.1,"高雄市"
"2845","旗山區",21,377,13853,37749,19558,18191,105.1,"高雄市"
"2846","美濃區",19,382,14565,40776,21390,19386,105.1,"高雄市"
"2847","六龜區",12,215,5627,13435,7239,6196,105.1,"高雄市"
"2848","甲仙區",7,91,2361,6252,3324,2928,105.1,"高雄市"
"2849","杉林區",8,142,4804,12382,6766,5616,105.1,"高雄市"
"2850","內門區",18,196,5074,14953,8093,6860,105.1,"高雄市"
"2851","茂林區",3,19,582,1893,934,959,105.1,"高雄市"
"2852","桃源區",8,39,1325,4232,2216,2016,105.1,"高雄市"
"2853","那瑪夏區",3,20,857,3146,1627,1519,105.1,"高雄市"
"2854","高雄市",891,17334,1073422,2778574,1380388,1398186,105.2,"高雄市"
"2855","鹽埕區",21,228,10821,24983,12422,12561,105.2,"高雄市"
"2856","鼓山區",38,719,56274,136774,66351,70423,105.2,"高雄市"
"2857","左營區",39,710,77676,196401,94876,101525,105.2,"高雄市"
"2858","楠梓區",37,803,67579,180301,88803,91498,105.2,"高雄市"
"2859","三民一",41,651,33007,81165,40165,41000,105.2,"高雄市"
"2860","三民二",45,1083,102217,264720,127702,137018,105.2,"高雄市"
"2861","新興區",32,453,22654,51871,25020,26851,105.2,"高雄市"
"2862","前金區",20,261,12505,27367,13152,14215,105.2,"高雄市"
"2863","苓雅區",69,1240,72230,174319,84216,90103,105.2,"高雄市"
"2864","前鎮區",59,1298,78328,192330,94747,97583,105.2,"高雄市"
"2865","旗津區",13,212,11069,28948,15002,13946,105.2,"高雄市"
"2866","小港區",38,697,66570,156292,77859,78433,105.2,"高雄市"
"2867","鳳山一",41,1046,70299,179700,87634,92066,105.2,"高雄市"
"2868","鳳山二",35,1007,67040,177030,87664,89366,105.2,"高雄市"
"2869","林園區",24,517,25575,70400,35699,34701,105.2,"高雄市"
"2870","大寮區",25,724,41397,111681,57363,54318,105.2,"高雄市"
"2871","大樹區",18,370,13419,43144,22163,20981,105.2,"高雄市"
"2872","大社區",9,174,12732,34570,17568,17002,105.2,"高雄市"
"2873","仁武區",16,388,31276,82804,42192,40612,105.2,"高雄市"
"2874","鳥松區",7,191,17752,43911,22324,21587,105.2,"高雄市"
"2875","岡山區",33,530,34647,97830,48634,49196,105.2,"高雄市"
"2876","橋頭區",17,347,13275,37357,19028,18329,105.2,"高雄市"
"2877","燕巢區",11,278,10386,30047,15912,14135,105.2,"高雄市"
"2878","田寮區",10,140,3352,7430,4124,3306,105.2,"高雄市"
"2879","阿蓮區",12,275,9361,29271,14765,14506,105.2,"高雄市"
"2880","路竹區",20,392,16818,53060,27102,25958,105.2,"高雄市"
"2881","湖內區",14,255,10586,29581,15094,14487,105.2,"高雄市"
"2882","茄萣區",15,304,10466,30461,15740,14721,105.2,"高雄市"
"2883","永安區",6,81,5729,14116,7082,7034,105.2,"高雄市"
"2884","彌陀區",12,206,6762,19659,10138,9521,105.2,"高雄市"
"2885","梓官區",15,273,12567,36367,18779,17588,105.2,"高雄市"
"2886","旗山區",21,377,13836,37682,19526,18156,105.2,"高雄市"
"2887","美濃區",19,382,14584,40768,21374,19394,105.2,"高雄市"
"2888","六龜區",12,215,5627,13421,7228,6193,105.2,"高雄市"
"2889","甲仙區",7,91,2357,6252,3329,2923,105.2,"高雄市"
"2890","杉林區",8,142,4803,12363,6756,5607,105.2,"高雄市"
"2891","內門區",18,196,5077,14928,8079,6849,105.2,"高雄市"
"2892","茂林區",3,19,584,1893,933,960,105.2,"高雄市"
"2893","桃源區",8,39,1328,4227,2218,2009,105.2,"高雄市"
"2894","那瑪夏區",3,20,857,3150,1625,1525,105.2,"高雄市"
"2895","高雄市",891,17334,1074044,2778240,1380105,1398135,105.3,"高雄市"
"2896","鹽埕區",21,228,10802,24903,12371,12532,105.3,"高雄市"
"2897","鼓山區",38,719,56292,136795,66348,70447,105.3,"高雄市"
"2898","左營區",39,710,77777,196594,94963,101631,105.3,"高雄市"
"2899","楠梓區",37,803,67704,180456,88856,91600,105.3,"高雄市"
"2900","三民一",41,651,32983,81113,40123,40990,105.3,"高雄市"
"2901","三民二",45,1083,102236,264683,127676,137007,105.3,"高雄市"
"2902","新興區",32,453,22648,51853,25003,26850,105.3,"高雄市"
"2903","前金區",20,261,12495,27351,13142,14209,105.3,"高雄市"
"2904","苓雅區",69,1240,72237,174078,84060,90018,105.3,"高雄市"
"2905","前鎮區",59,1298,78330,192153,94666,97487,105.3,"高雄市"
"2906","旗津區",13,212,11070,28895,14970,13925,105.3,"高雄市"
"2907","小港區",38,697,66612,156317,77854,78463,105.3,"高雄市"
"2908","鳳山一",41,1046,70371,179677,87606,92071,105.3,"高雄市"
"2909","鳳山二",35,1007,67136,177134,87726,89408,105.3,"高雄市"
"2910","林園區",24,517,25585,70361,35683,34678,105.3,"高雄市"
"2911","大寮區",25,724,41436,111709,57395,54314,105.3,"高雄市"
"2912","大樹區",18,370,13443,43148,22170,20978,105.3,"高雄市"
"2913","大社區",9,174,12741,34613,17606,17007,105.3,"高雄市"
"2914","仁武區",16,388,31351,82885,42216,40669,105.3,"高雄市"
"2915","鳥松區",7,191,17773,43978,22363,21615,105.3,"高雄市"
"2916","岡山區",33,530,34653,97804,48619,49185,105.3,"高雄市"
"2917","橋頭區",17,347,13284,37356,19028,18328,105.3,"高雄市"
"2918","燕巢區",11,278,10395,30027,15903,14124,105.3,"高雄市"
"2919","田寮區",10,140,3349,7416,4120,3296,105.3,"高雄市"
"2920","阿蓮區",12,275,9361,29246,14743,14503,105.3,"高雄市"
"2921","路竹區",20,392,16843,53094,27117,25977,105.3,"高雄市"
"2922","湖內區",14,255,10597,29584,15098,14486,105.3,"高雄市"
"2923","茄萣區",15,304,10454,30418,15718,14700,105.3,"高雄市"
"2924","永安區",6,81,5731,14086,7081,7005,105.3,"高雄市"
"2925","彌陀區",12,206,6750,19634,10122,9512,105.3,"高雄市"
"2926","梓官區",15,273,12553,36336,18769,17567,105.3,"高雄市"
"2927","旗山區",21,377,13828,37665,19517,18148,105.3,"高雄市"
"2928","美濃區",19,382,14593,40720,21344,19376,105.3,"高雄市"
"2929","六龜區",12,215,5618,13398,7214,6184,105.3,"高雄市"
"2930","甲仙區",7,91,2353,6244,3325,2919,105.3,"高雄市"
"2931","杉林區",8,142,4815,12364,6753,5611,105.3,"高雄市"
"2932","內門區",18,196,5077,14886,8061,6825,105.3,"高雄市"
"2933","茂林區",3,19,583,1897,933,964,105.3,"高雄市"
"2934","桃源區",8,39,1329,4221,2219,2002,105.3,"高雄市"
"2935","那瑪夏區",3,20,856,3148,1624,1524,105.3,"高雄市"
"2936","高雄市",891,17334,1074436,2778107,1379945,1398162,105.4,"高雄市"
"2937","鹽埕區",21,228,10802,24877,12360,12517,105.4,"高雄市"
"2938","鼓山區",38,719,56337,136888,66386,70502,105.4,"高雄市"
"2939","左營區",39,710,77800,196610,94953,101657,105.4,"高雄市"
"2940","楠梓區",37,803,67795,180508,88885,91623,105.4,"高雄市"
"2941","三民一",41,651,32972,81025,40090,40935,105.4,"高雄市"
"2942","三民二",45,1083,102231,264619,127611,137008,105.4,"高雄市"
"2943","新興區",32,453,22656,51815,24986,26829,105.4,"高雄市"
"2944","前金區",20,261,12495,27356,13142,14214,105.4,"高雄市"
"2945","苓雅區",69,1240,72217,174012,84014,89998,105.4,"高雄市"
"2946","前鎮區",59,1298,78322,192071,94630,97441,105.4,"高雄市"
"2947","旗津區",13,212,11077,28891,14968,13923,105.4,"高雄市"
"2948","小港區",38,697,66637,156285,77831,78454,105.4,"高雄市"
"2949","鳳山一",41,1046,70417,179781,87676,92105,105.4,"高雄市"
"2950","鳳山二",35,1007,67141,177159,87715,89444,105.4,"高雄市"
"2951","林園區",24,517,25587,70335,35666,34669,105.4,"高雄市"
"2952","大寮區",25,724,41458,111767,57389,54378,105.4,"高雄市"
"2953","大樹區",18,370,13455,43153,22163,20990,105.4,"高雄市"
"2954","大社區",9,174,12745,34613,17608,17005,105.4,"高雄市"
"2955","仁武區",16,388,31431,83004,42260,40744,105.4,"高雄市"
"2956","鳥松區",7,191,17784,43958,22361,21597,105.4,"高雄市"
"2957","岡山區",33,530,34679,97822,48616,49206,105.4,"高雄市"
"2958","橋頭區",17,347,13289,37330,19023,18307,105.4,"高雄市"
"2959","燕巢區",11,278,10412,30012,15893,14119,105.4,"高雄市"
"2960","田寮區",10,140,3343,7406,4113,3293,105.4,"高雄市"
"2961","阿蓮區",12,275,9374,29255,14757,14498,105.4,"高雄市"
"2962","路竹區",20,392,16846,53088,27115,25973,105.4,"高雄市"
"2963","湖內區",14,255,10604,29618,15118,14500,105.4,"高雄市"
"2964","茄萣區",15,304,10457,30396,15709,14687,105.4,"高雄市"
"2965","永安區",6,81,5727,14074,7079,6995,105.4,"高雄市"
"2966","彌陀區",12,206,6754,19642,10124,9518,105.4,"高雄市"
"2967","梓官區",15,273,12559,36336,18772,17564,105.4,"高雄市"
"2968","旗山區",21,377,13820,37651,19523,18128,105.4,"高雄市"
"2969","美濃區",19,382,14596,40672,21322,19350,105.4,"高雄市"
"2970","六龜區",12,215,5608,13369,7199,6170,105.4,"高雄市"
"2971","甲仙區",7,91,2358,6251,3324,2927,105.4,"高雄市"
"2972","杉林區",8,142,4811,12345,6735,5610,105.4,"高雄市"
"2973","內門區",18,196,5077,14857,8052,6805,105.4,"高雄市"
"2974","茂林區",3,19,581,1896,934,962,105.4,"高雄市"
"2975","桃源區",8,39,1328,4218,2218,2000,105.4,"高雄市"
"2976","那瑪夏區",3,20,854,3142,1625,1517,105.4,"高雄市"
"2977","高雄市",891,17334,1075353,2777784,1379620,1398164,105.5,"高雄市"
"2978","鹽埕區",21,228,10803,24866,12339,12527,105.5,"高雄市"
"2979","鼓山區",38,719,56424,136995,66415,70580,105.5,"高雄市"
"2980","左營區",39,710,77895,196663,94964,101699,105.5,"高雄市"
"2981","楠梓區",37,803,67951,180692,88959,91733,105.5,"高雄市"
"2982","三民一",41,651,32950,80940,40030,40910,105.5,"高雄市"
"2983","三民二",45,1083,102307,264489,127508,136981,105.5,"高雄市"
"2984","新興區",32,453,22651,51784,24971,26813,105.5,"高雄市"
"2985","前金區",20,261,12481,27281,13102,14179,105.5,"高雄市"
"2986","苓雅區",69,1240,72225,173789,83911,89878,105.5,"高雄市"
"2987","前鎮區",59,1298,78293,191954,94557,97397,105.5,"高雄市"
"2988","旗津區",13,212,11079,28870,14962,13908,105.5,"高雄市"
"2989","小港區",38,697,66709,156340,77838,78502,105.5,"高雄市"
"2990","鳳山一",41,1046,70495,179786,87693,92093,105.5,"高雄市"
"2991","鳳山二",35,1007,67223,177234,87728,89506,105.5,"高雄市"
"2992","林園區",24,517,25621,70320,35652,34668,105.5,"高雄市"
"2993","大寮區",25,724,41495,111760,57397,54363,105.5,"高雄市"
"2994","大樹區",18,370,13463,43100,22149,20951,105.5,"高雄市"
"2995","大社區",9,174,12740,34599,17595,17004,105.5,"高雄市"
"2996","仁武區",16,388,31502,83146,42336,40810,105.5,"高雄市"
"2997","鳥松區",7,191,17845,44024,22405,21619,105.5,"高雄市"
"2998","岡山區",33,530,34709,97782,48609,49173,105.5,"高雄市"
"2999","橋頭區",17,347,13299,37333,19014,18319,105.5,"高雄市"
"3000","燕巢區",11,278,10413,30001,15888,14113,105.5,"高雄市"
"3001","田寮區",10,140,3341,7397,4110,3287,105.5,"高雄市"
"3002","阿蓮區",12,275,9385,29227,14750,14477,105.5,"高雄市"
"3003","路竹區",20,392,16879,53072,27099,25973,105.5,"高雄市"
"3004","湖內區",14,255,10622,29656,15137,14519,105.5,"高雄市"
"3005","茄萣區",15,304,10462,30423,15716,14707,105.5,"高雄市"
"3006","永安區",6,81,5734,14077,7085,6992,105.5,"高雄市"
"3007","彌陀區",12,206,6758,19627,10117,9510,105.5,"高雄市"
"3008","梓官區",15,273,12567,36321,18749,17572,105.5,"高雄市"
"3009","旗山區",21,377,13816,37586,19476,18110,105.5,"高雄市"
"3010","美濃區",19,382,14606,40643,21307,19336,105.5,"高雄市"
"3011","六龜區",12,215,5599,13356,7191,6165,105.5,"高雄市"
"3012","甲仙區",7,91,2361,6244,3320,2924,105.5,"高雄市"
"3013","杉林區",8,142,4805,12315,6731,5584,105.5,"高雄市"
"3014","內門區",18,196,5085,14837,8042,6795,105.5,"高雄市"
"3015","茂林區",3,19,581,1896,932,964,105.5,"高雄市"
"3016","桃源區",8,39,1326,4217,2213,2004,105.5,"高雄市"
"3017","那瑪夏區",3,20,853,3142,1623,1519,105.5,"高雄市"
"3018","高雄市",891,17335,1076120,2778092,1379503,1398589,105.6,"高雄市"
"3019","鹽埕區",21,228,10801,24829,12313,12516,105.6,"高雄市"
"3020","鼓山區",38,719,56505,137110,66471,70639,105.6,"高雄市"
"3021","左營區",39,710,77951,196713,94934,101779,105.6,"高雄市"
"3022","楠梓區",37,803,68110,180893,89051,91842,105.6,"高雄市"
"3023","三民一",41,651,32929,80835,39981,40854,105.6,"高雄市"
"3024","三民二",45,1083,102407,264569,127544,137025,105.6,"高雄市"
"3025","新興區",32,453,22649,51753,24949,26804,105.6,"高雄市"
"3026","前金區",20,261,12475,27240,13079,14161,105.6,"高雄市"
"3027","苓雅區",69,1240,72254,173803,83906,89897,105.6,"高雄市"
"3028","前鎮區",59,1298,78322,191884,94506,97378,105.6,"高雄市"
"3029","旗津區",13,212,11093,28902,14977,13925,105.6,"高雄市"
"3030","小港區",38,697,66788,156396,77836,78560,105.6,"高雄市"
"3031","鳳山一",41,1046,70543,179777,87705,92072,105.6,"高雄市"
"3032","鳳山二",35,1007,67266,177263,87736,89527,105.6,"高雄市"
"3033","林園區",24,517,25639,70261,35611,34650,105.6,"高雄市"
"3034","大寮區",25,724,41549,111816,57405,54411,105.6,"高雄市"
"3035","大樹區",18,370,13466,43095,22146,20949,105.6,"高雄市"
"3036","大社區",9,174,12751,34610,17581,17029,105.6,"高雄市"
"3037","仁武區",16,388,31561,83262,42379,40883,105.6,"高雄市"
"3038","鳥松區",7,191,17863,44068,22423,21645,105.6,"高雄市"
"3039","岡山區",33,530,34706,97787,48593,49194,105.6,"高雄市"
"3040","橋頭區",17,347,13313,37332,19009,18323,105.6,"高雄市"
"3041","燕巢區",11,278,10416,30019,15894,14125,105.6,"高雄市"
"3042","田寮區",10,140,3336,7395,4102,3293,105.6,"高雄市"
"3043","阿蓮區",12,275,9381,29201,14734,14467,105.6,"高雄市"
"3044","路竹區",20,392,16884,53069,27095,25974,105.6,"高雄市"
"3045","湖內區",14,255,10637,29664,15128,14536,105.6,"高雄市"
"3046","茄萣區",15,304,10463,30419,15692,14727,105.6,"高雄市"
"3047","永安區",6,81,5729,14053,7073,6980,105.6,"高雄市"
"3048","彌陀區",12,206,6764,19640,10128,9512,105.6,"高雄市"
"3049","梓官區",15,273,12565,36251,18724,17527,105.6,"高雄市"
"3050","旗山區",21,378,13805,37574,19461,18113,105.6,"高雄市"
"3051","美濃區",19,382,14603,40614,21292,19322,105.6,"高雄市"
"3052","六龜區",12,215,5594,13346,7182,6164,105.6,"高雄市"
"3053","甲仙區",7,91,2362,6242,3322,2920,105.6,"高雄市"
"3054","杉林區",8,142,4798,12310,6731,5579,105.6,"高雄市"
"3055","內門區",18,196,5083,14832,8038,6794,105.6,"高雄市"
"3056","茂林區",3,19,582,1899,933,966,105.6,"高雄市"
"3057","桃源區",8,39,1325,4224,2216,2008,105.6,"高雄市"
"3058","那瑪夏區",3,20,852,3142,1623,1519,105.6,"高雄市"
"3059","高雄市",891,17332,1077111,2778285,1379513,1398772,105.7,"高雄市"
"3060","鹽埕區",21,228,10797,24771,12295,12476,105.7,"高雄市"
"3061","鼓山區",38,719,56620,137314,66555,70759,105.7,"高雄市"
"3062","左營區",39,708,78000,196744,94916,101828,105.7,"高雄市"
"3063","楠梓區",37,803,68270,181072,89157,91915,105.7,"高雄市"
"3064","三民一",41,651,32923,80701,39913,40788,105.7,"高雄市"
"3065","三民二",45,1083,102510,264550,127548,137002,105.7,"高雄市"
"3066","新興區",32,453,22677,51707,24922,26785,105.7,"高雄市"
"3067","前金區",20,261,12489,27196,13055,14141,105.7,"高雄市"
"3068","苓雅區",69,1240,72212,173605,83838,89767,105.7,"高雄市"
"3069","前鎮區",59,1298,78347,191701,94381,97320,105.7,"高雄市"
"3070","旗津區",13,212,11095,28939,14972,13967,105.7,"高雄市"
"3071","小港區",38,697,66854,156481,77880,78601,105.7,"高雄市"
"3072","鳳山一",41,1046,70619,179839,87736,92103,105.7,"高雄市"
"3073","鳳山二",35,1007,67383,177477,87824,89653,105.7,"高雄市"
"3074","林園區",24,517,25653,70254,35622,34632,105.7,"高雄市"
"3075","大寮區",25,724,41608,111918,57446,54472,105.7,"高雄市"
"3076","大樹區",18,370,13470,43052,22115,20937,105.7,"高雄市"
"3077","大社區",9,174,12755,34609,17570,17039,105.7,"高雄市"
"3078","仁武區",16,388,31645,83452,42468,40984,105.7,"高雄市"
"3079","鳥松區",7,191,17886,44065,22427,21638,105.7,"高雄市"
"3080","岡山區",33,530,34732,97752,48551,49201,105.7,"高雄市"
"3081","橋頭區",17,347,13335,37366,19022,18344,105.7,"高雄市"
"3082","燕巢區",11,278,10435,30018,15899,14119,105.7,"高雄市"
"3083","田寮區",10,140,3331,7390,4102,3288,105.7,"高雄市"
"3084","阿蓮區",12,275,9378,29171,14722,14449,105.7,"高雄市"
"3085","路竹區",20,392,16901,53088,27114,25974,105.7,"高雄市"
"3086","湖內區",14,255,10652,29665,15123,14542,105.7,"高雄市"
"3087","茄萣區",15,304,10466,30426,15696,14730,105.7,"高雄市"
"3088","永安區",6,81,5728,14051,7072,6979,105.7,"高雄市"
"3089","彌陀區",12,206,6777,19653,10132,9521,105.7,"高雄市"
"3090","梓官區",15,273,12561,36251,18716,17535,105.7,"高雄市"
"3091","旗山區",21,377,13804,37515,19437,18078,105.7,"高雄市"
"3092","美濃區",19,382,14613,40574,21281,19293,105.7,"高雄市"
"3093","六龜區",12,215,5579,13310,7164,6146,105.7,"高雄市"
"3094","甲仙區",7,91,2357,6226,3315,2911,105.7,"高雄市"
"3095","杉林區",8,142,4806,12305,6729,5576,105.7,"高雄市"
"3096","內門區",18,196,5084,14826,8034,6792,105.7,"高雄市"
"3097","茂林區",3,19,582,1903,935,968,105.7,"高雄市"
"3098","桃源區",8,39,1324,4210,2208,2002,105.7,"高雄市"
"3099","那瑪夏區",3,20,853,3138,1621,1517,105.7,"高雄市"
"3100","高雄市",891,17334,1078635,2778318,1379378,1398940,105.8,"高雄市"
"3101","鹽埕區",21,228,10797,24728,12271,12457,105.8,"高雄市"
"3102","鼓山區",38,719,56825,137557,66661,70896,105.8,"高雄市"
"3103","左營區",39,710,78118,196828,94939,101889,105.8,"高雄市"
"3104","楠梓區",37,803,68473,181202,89241,91961,105.8,"高雄市"
"3105","三民一",41,651,32924,80554,39833,40721,105.8,"高雄市"
"3106","三民二",45,1083,102651,264460,127498,136962,105.8,"高雄市"
"3107","新興區",32,453,22672,51562,24836,26726,105.8,"高雄市"
"3108","前金區",20,261,12504,27163,13048,14115,105.8,"高雄市"
"3109","苓雅區",69,1240,72236,173437,83743,89694,105.8,"高雄市"
"3110","前鎮區",59,1298,78420,191627,94312,97315,105.8,"高雄市"
"3111","旗津區",13,212,11098,28925,14952,13973,105.8,"高雄市"
"3112","小港區",38,697,66943,156502,77884,78618,105.8,"高雄市"
"3113","鳳山一",41,1046,70686,179792,87715,92077,105.8,"高雄市"
"3114","鳳山二",35,1007,67487,177606,87911,89695,105.8,"高雄市"
"3115","林園區",24,517,25681,70274,35651,34623,105.8,"高雄市"
"3116","大寮區",25,724,41675,111947,57452,54495,105.8,"高雄市"
"3117","大樹區",18,370,13496,43073,22119,20954,105.8,"高雄市"
"3118","大社區",9,174,12791,34621,17568,17053,105.8,"高雄市"
"3119","仁武區",16,388,31776,83714,42586,41128,105.8,"高雄市"
"3120","鳥松區",7,191,17944,44142,22470,21672,105.8,"高雄市"
"3121","岡山區",33,530,34787,97687,48514,49173,105.8,"高雄市"
"3122","橋頭區",17,347,13372,37411,19029,18382,105.8,"高雄市"
"3123","燕巢區",11,278,10435,30009,15886,14123,105.8,"高雄市"
"3124","田寮區",10,140,3331,7381,4096,3285,105.8,"高雄市"
"3125","阿蓮區",12,275,9381,29154,14713,14441,105.8,"高雄市"
"3126","路竹區",20,392,16905,53068,27101,25967,105.8,"高雄市"
"3127","湖內區",14,255,10677,29714,15135,14579,105.8,"高雄市"
"3128","茄萣區",15,304,10476,30433,15701,14732,105.8,"高雄市"
"3129","永安區",6,81,5731,14045,7071,6974,105.8,"高雄市"
"3130","彌陀區",12,206,6772,19632,10116,9516,105.8,"高雄市"
"3131","梓官區",15,273,12556,36250,18709,17541,105.8,"高雄市"
"3132","旗山區",21,377,13816,37466,19406,18060,105.8,"高雄市"
"3133","美濃區",19,382,14632,40531,21258,19273,105.8,"高雄市"
"3134","六龜區",12,215,5567,13278,7141,6137,105.8,"高雄市"
"3135","甲仙區",7,91,2351,6207,3305,2902,105.8,"高雄市"
"3136","杉林區",8,142,4808,12292,6728,5564,105.8,"高雄市"
"3137","內門區",18,196,5082,14802,8019,6783,105.8,"高雄市"
"3138","茂林區",3,19,582,1897,934,963,105.8,"高雄市"
"3139","桃源區",8,39,1325,4214,2208,2006,105.8,"高雄市"
"3140","那瑪夏區",3,20,852,3133,1618,1515,105.8,"高雄市"
"3141","高雄市",891,17334,1080508,2778332,1379143,1399189,105.9,"高雄市"
"3142","鹽埕區",21,228,10800,24680,12237,12443,105.9,"高雄市"
"3143","鼓山區",38,719,57059,137710,66695,71015,105.9,"高雄市"
"3144","左營區",39,710,78261,196765,94914,101851,105.9,"高雄市"
"3145","楠梓區",37,803,68743,181426,89348,92078,105.9,"高雄市"
"3146","三民一",41,651,32957,80482,39817,40665,105.9,"高雄市"
"3147","三民二",45,1083,102841,264481,127472,137009,105.9,"高雄市"
"3148","新興區",32,453,22709,51501,24794,26707,105.9,"高雄市"
"3149","前金區",20,261,12513,27138,13037,14101,105.9,"高雄市"
"3150","苓雅區",69,1240,72253,173184,83631,89553,105.9,"高雄市"
"3151","前鎮區",59,1298,78486,191526,94239,97287,105.9,"高雄市"
"3152","旗津區",13,212,11105,28924,14951,13973,105.9,"高雄市"
"3153","小港區",38,697,67089,156626,77916,78710,105.9,"高雄市"
"3154","鳳山一",41,1046,70795,179764,87633,92131,105.9,"高雄市"
